id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo
157591,"Tasa anual sugerida es de 142% con rentabilidad: 43.90% y pagando 724.48
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,142,0.8876652718,Canasta 4
157591,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8876652718,Canasta 4
157591,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8876652718,Canasta 4
157673,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1335.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5647150278,Canasta 2
157745,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8535505533,Canasta 4
157745,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8535505533,Canasta 4
157745,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8535505533,Canasta 4
157745,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8535505533,Canasta 4
156047,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.938012898,Canasta 5
156047,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.938012898,Canasta 5
156047,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.938012898,Canasta 5
156047,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.938012898,Canasta 5
156047,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.938012898,Canasta 5
156047,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.938012898,Canasta 5
156049,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8775525093,Canasta 4
156049,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8775525093,Canasta 4
156049,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8775525093,Canasta 4
156049,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8775525093,Canasta 4
156050,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7838110924,Canasta 3
156050,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7838110924,Canasta 3
156117,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9324118495,Canasta 4
156117,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9324118495,Canasta 4
156117,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9324118495,Canasta 4
156149,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7559005022,Canasta 3
156149,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7559005022,Canasta 3
156152,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7713826299,Canasta 3
156152,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7713826299,Canasta 3
156603,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8724198341,Canasta 4
156603,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8724198341,Canasta 4
156603,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8724198341,Canasta 4
156616,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 848.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7262928486,Canasta 2
156721,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.9891508818,Canasta 6
156721,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.9891508818,Canasta 6
156721,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.9891508818,Canasta 6
156721,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.9891508818,Canasta 6
156721,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.9891508818,Canasta 6
156721,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.9891508818,Canasta 6
156731,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.986135602,Canasta 6
156731,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.986135602,Canasta 6
156731,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.986135602,Canasta 6
156731,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.986135602,Canasta 6
156731,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.986135602,Canasta 6
156731,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.986135602,Canasta 6
159006,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8462162614,Canasta 4
159006,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8462162614,Canasta 4
159006,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8462162614,Canasta 4
159006,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8462162614,Canasta 4
159015,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.91766572,Canasta 4
159015,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.91766572,Canasta 4
159015,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.91766572,Canasta 4
159015,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.91766572,Canasta 4
159079,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 2000.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4130286276,Canasta 1
159110,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7679111362,Canasta 3
159110,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7679111362,Canasta 3
159116,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.9887670875,Canasta 6
159116,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.9887670875,Canasta 6
159116,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.9887670875,Canasta 6
159116,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.9887670875,Canasta 6
159116,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.9887670875,Canasta 6
159116,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.9887670875,Canasta 6
159124,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.8320089579,Canasta 3
159124,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8320089579,Canasta 3
159150,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -40.50%) y se tiene capacidad hasta 600.0
La rentabilidad máx alcanzada es de 30.90% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7639366388,Canasta 3
159153,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1300.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4178407788,Canasta 1
159192,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.9972106814,Canasta 6
159192,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.9972106814,Canasta 6
159192,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.9972106814,Canasta 6
159192,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.9972106814,Canasta 6
159192,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.9972106814,Canasta 6
159192,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.9972106814,Canasta 6
159207,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1050.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2425316721,Canasta 1
159215,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.9893633723,Canasta 6
159215,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.9893633723,Canasta 6
159215,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.9893633723,Canasta 6
159215,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.9893633723,Canasta 6
159215,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.9893633723,Canasta 6
159215,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.9893633723,Canasta 6
159220,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.9925406575,Canasta 6
159220,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.9925406575,Canasta 6
159220,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.9925406575,Canasta 6
